mp_id,mp_x,mp_y,mp_z,descriptor_hex,observations
16665,-0.746696,-0.039407,0.487424,"a894fd65f42e7f3f74aa7e38db7f90315fde7f28b9f8e90e6faf2584e3fac6a1","35;37;38"
16642,-0.748729,0.102944,0.475592,"7aa9983089dd10cfabb5a819aeb842928193e9111e6bd231dbd1157fc0048f0a","34;37;38"
16634,-0.767763,-0.059187,0.369454,"eabebed8eff598579b5fb43f2c9e663fcfb3ff95b76fb2d35f5bdafb9f4cafdf","35;36;37"
16576,-0.186575,-0.141452,0.535244,"7b35684d5d5fd57779ecfe2f6a3c16b4f8aef725cdbaf5cf777f90b3670cdedf","34;35;37;38"
17631,-0.163168,-0.007692,0.487503,"f4b4bdf2886d558ba2f7a519d7fd4b1b81d77d333847fa02dbc37d7de0780672","39;40;41"
17764,-0.243182,0.140133,0.586890,"dab8f6facbf5b8cebf57f4332cff66feefffff91364fbaf3dbfb5ffbb744a7ff","31;32;37;38;39;40;41"
17705,-0.256226,0.007338,0.514933,"5ab9bffe8bd835c7af1f2e312cff625aa773ed001249b2e1dbf35e0ba254a77b","1;14;15;16;40;41"
10240,0.265611,0.009876,0.275409,"723132e87dcfd849af24f00b8e9f26d0e8bdff810e2bd3d097f80a3b530e669e","22;23;45"
17311,-0.189355,-0.133559,0.566034,"41b8b754034e3135f9c16608be370073a675790861d9b34dc1ba54020020032a","31;32;39;40"
17292,-0.175960,-0.101460,0.543248,"52ba963a8be190cfea19a07926f86c1aa173e811166b8a7198905f7bc840ab0e","39;40;41;42;43"
17262,-0.165804,-0.061515,0.508554,"21a0975d4d9be04eeeb1201882d854afa96e6a19177dcf111d185176d9085384","32;33;39;40"
17260,-0.239326,0.006611,0.496761,"cade869e8bb0bca7bd1742b7ecee22cfe773bb8176cd02efb476de8b1654ad5f","32;38;39;40;41"
17254,-0.167650,-0.052249,0.507138,"62aa859a498400cf831da04d20c364d6c9ea6a901a4bca711830957e9800e61e","32;38;39;40"
16551,-0.253661,0.054429,0.427681,"b48cac1f996b17afd6b7a61062600a1919c268307aed4b3f69065555d178c462","35;36;37"
16527,-0.217812,0.012998,0.464488,"3c9fec67b6565fb871fe3fa67b7d9f3335d6d5e2edf02d2e6befe585e7f6d473","35;37;38;40"
16841,-0.205931,0.003626,0.489837,"f1cee1edf43b6eff57e27afe732895f47fce16adb9bee59f3ceea584fdf8d0ec","16;18;31;34;38;40;41"
17501,-0.889259,-0.353067,0.968150,"4ebcf69ffd6bf8eabfbffa3becfe3ecfffffff91b66bcbff9ffedfef976c67df","32;33;39"
17496,-0.636301,-0.363114,1.006141,"9efdf4fffebafefc3ff6ffa6efee9f55ffeffff3faf2effffeffefc487ffe5d9","16;33;39;40"
17494,-0.830865,-0.272523,0.931830,"8ab0b09bc3fdb0c7bf5f4531ac9c6e8caf1b9311367e3af30f571e6bd24c8fdf","33;39;40"
17409,-0.511915,0.095082,0.812048,"40691a1c5b81a166ac84e20824c22250e8284a40408b926d31201a0900002f8a","16;32;39;40;41"
17130,-1.014719,-0.315905,0.941414,"d6acaeda8df154efb7bb9e1a6efa6c5fe9f7ed913a4f8af3fbf7fffb8150ae0f","32;38;39"
12415,0.000231,0.010227,0.442383,"8de08733a51f60957edb2350d61048b991004c11b7f449068dd37544c800c007","27;29;43"
17129,-0.995938,-0.313921,0.937540,"deaca6da8ff1ecefff3b981a68ea74cfe9e3ff913a4f8af3fb66fff9b355bd0e","32;33;38"
17127,-1.143499,-0.246306,0.815539,"52ffcebef2823eb6bf8752e56def2250e7efedc674dd8a6ffee7ff8bacf4ab1b","33;34;35;38"
